contig	start	end	comparison	fraction_GC	SubstitutionsPerSite	type	mu1	mu2	m3
chr5:44812670-52962051	1960000	1970000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3616666667	0.0009355489051	HG00733_h2	2.33887226275e-08	2.33887226275e-08	2.33887226275e-08
chr5:44812670-52962051	3030000	3040000	hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.39	0.07607110413	HG00733_h2	1.90177760325e-06	1.90177760325e-06	1.90177760325e-06
chr5:44812670-52962051	2550000	2560000	hg00733_cen5_h2v1-chr5	0.392	0.05747907999	HG00733_h2	1.43697699975e-06	1.43697699975e-06	1.43697699975e-06
chr5:44812670-52962051	4170000	4180000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-hg00733_cen5_h1v1,hg00733_cen5_h2v1-hg00733_cen5_h2v1	0.392	0.06872351818	HG00733_h2	1.7180879545e-06	1.7180879545e-06	1.7180879545e-06
chr5:44812670-52962051	7520000	7530000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.307	0.0009006275863	HG00733_h2	2.25156896575e-08	2.25156896575e-08	2.25156896575e-08
chr5:44812670-52962051	7060000	7070000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3466666667	0.0008008901837	HG00733_h2	2.00222545925e-08	2.00222545925e-08	2.00222545925e-08
chr5:44812670-52962051	6650000	6660000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3233333333	0.003487905813	HG00733_h2	8.7197645325e-08	8.7197645325e-08	8.7197645325e-08
chr5:44812670-52962051	7590000	7600000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.34	0.0009675262163	HG00733_h2	2.41881554075e-08	2.41881554075e-08	2.41881554075e-08
chr5:44812670-52962051	7010000	7020000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.37	0.0007674676411	HG00733_h2	1.91866910275e-08	1.91866910275e-08	1.91866910275e-08
chr5:44812670-52962051	1570000	1580000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.394	0.0008347746642	HG00733_h2	2.0869366605e-08	2.0869366605e-08	2.0869366605e-08
chr5:44812670-52962051	7030000	7040000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3636666667	0.0007013275169	HG00733_h2	1.75331879225e-08	1.75331879225e-08	1.75331879225e-08
chr5:44812670-52962051	6220000	6230000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.365	0.001202618079	HG00733_h2	3.0065451975e-08	3.0065451975e-08	3.0065451975e-08
chr5:44812670-52962051	1050000	1060000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.339	0.0001996537268	HG00733_h2	4.99134317e-09	4.99134317e-09	4.99134317e-09
chr5:44812670-52962051	7050000	7060000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3546666667	0.0006669097001	HG00733_h2	1.66727425025e-08	1.66727425025e-08	1.66727425025e-08
chr5:44812670-52962051	1740000	1750000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.355	0.001369912384	HG00733_h2	3.42478096e-08	3.42478096e-08	3.42478096e-08
chr5:44812670-52962051	380000	390000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.369	0.0001667107547	HG00733_h2	4.1677688675e-09	4.1677688675e-09	4.1677688675e-09
chr5:44812670-52962051	7630000	7640000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.369	0.0006003237338	HG00733_h2	1.5008093345e-08	1.5008093345e-08	1.5008093345e-08
chr5:44812670-52962051	6430000	6440000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3676666667	0.0003337983272	HG00733_h2	8.34495818e-09	8.34495818e-09	8.34495818e-09
chr5:44812670-52962051	4930000	4940000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.411	0.188344841	HG00733_h2	4.708621025e-06	4.708621025e-06	4.708621025e-06
chr5:44812670-52962051	7740000	7750000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.368	0.0001000207931	HG00733_h2	2.5005198275e-09	2.5005198275e-09	2.5005198275e-09
chr5:44812670-52962051	6620000	6630000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.348	0.001937535617	HG00733_h2	4.8438390425e-08	4.8438390425e-08	4.8438390425e-08
chr5:44812670-52962051	5820000	5830000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3606666667	0.1424696015	HG00733_h2	3.5617400375e-06	3.5617400375e-06	3.5617400375e-06
chr5:44812670-52962051	3870000	3880000	hg00733_cen5_h2v1-chr5	0.393	0.06757975412	HG00733_h2	1.689493853e-06	1.689493853e-06	1.689493853e-06
chr5:44812670-52962051	1560000	1570000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.371	0.0007679701122	HG00733_h2	1.9199252805e-08	1.9199252805e-08	1.9199252805e-08
chr5:44812670-52962051	3990000	4000000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5	0.393	0.0645714393	HG00733_h2	1.6142859825e-06	1.6142859825e-06	1.6142859825e-06
chr5:44812670-52962051	1420000	1430000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3636666667	0.0004671348884	HG00733_h2	1.167837221e-08	1.167837221e-08	1.167837221e-08
chr5:44812670-52962051	540000	550000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3983333333	0.0003667965035	HG00733_h2	9.1699125875e-09	9.1699125875e-09	9.1699125875e-09
chr5:44812670-52962051	8020000	8030000	hg00733_cen5_h2v1-chr5	0.337	0.0003001116309	HG00733_h2	7.5027907725e-09	7.5027907725e-09	7.5027907725e-09
chr5:44812670-52962051	6890000	6900000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.382	0.0003668344592	HG00733_h2	9.17086148e-09	9.17086148e-09	9.17086148e-09
chr5:44812670-52962051	6990000	7000000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.366	0.0008675044709	HG00733_h2	2.16876117725e-08	2.16876117725e-08	2.16876117725e-08
chr5:44812670-52962051	1020000	1030000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.401	6.668676707e-05	HG00733_h2	1.66716917675e-09	1.66716917675e-09	1.66716917675e-09
chr5:44812670-52962051	6720000	6730000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.364	0.0008679270062	HG00733_h2	2.1698175155e-08	2.1698175155e-08	2.1698175155e-08
chr5:44812670-52962051	3040000	3050000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5	0.3915	0.07092125347	HG00733_h2	1.77303133675e-06	1.77303133675e-06	1.77303133675e-06
chr5:44812670-52962051	7940000	7950000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.38	0.0008005333881	HG00733_h2	2.00133347025e-08	2.00133347025e-08	2.00133347025e-08
chr5:44812670-52962051	1870000	1880000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3856666667	0.008511108416	HG00733_h2	2.127777104e-07	2.127777104e-07	2.127777104e-07
chr5:44812670-52962051	3510000	3520000	hg00733_cen5_h2v1-hg00733_cen5_h2v1	0.388	0.06385303149	HG00733_h2	1.59632578725e-06	1.59632578725e-06	1.59632578725e-06
chr5:44812670-52962051	330000	340000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.352	0.0005673041786	HG00733_h2	1.4182604465e-08	1.4182604465e-08	1.4182604465e-08
chr5:44812670-52962051	5810000	5820000	hg00733_cen5_h2v1-chr5	0.387	0.004013059002	HG00733_h2	1.0032647505e-07	1.0032647505e-07	1.0032647505e-07
chr5:44812670-52962051	6710000	6720000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.346	0.0008010076549	HG00733_h2	2.00251913725e-08	2.00251913725e-08	2.00251913725e-08
chr5:44812670-52962051	1120000	1130000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.338	0.0001667750601	HG00733_h2	4.1693765025e-09	4.1693765025e-09	4.1693765025e-09
chr5:44812670-52962051	1720000	1730000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.352	0.0009687755613	HG00733_h2	2.42193890325e-08	2.42193890325e-08	2.42193890325e-08
chr5:44812670-52962051	740000	750000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.345	0.0002001868343	HG00733_h2	5.0046708575e-09	5.0046708575e-09	5.0046708575e-09
chr5:44812670-52962051	3560000	3570000	hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.392	0.05041648908	HG00733_h2	1.260412227e-06	1.260412227e-06	1.260412227e-06
chr5:44812670-52962051	1830000	1840000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.366	0.001103380438	HG00733_h2	2.758451095e-08	2.758451095e-08	2.758451095e-08
chr5:44812670-52962051	3220000	3230000	hg00733_cen5_h2v1-chr5	0.392	0.05852596082	HG00733_h2	1.4631490205e-06	1.4631490205e-06	1.4631490205e-06
chr5:44812670-52962051	1580000	1590000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3606666667	0.0007581642575	HG00733_h2	1.89541064375e-08	1.89541064375e-08	1.89541064375e-08
chr5:44812670-52962051	7230000	7240000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.348	0.0005672317022	HG00733_h2	1.4180792555e-08	1.4180792555e-08	1.4180792555e-08
chr5:44812670-52962051	880000	890000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3556666667	0.00023347726	HG00733_h2	5.8369315e-09	5.8369315e-09	5.8369315e-09
chr5:44812670-52962051	900000	910000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.323	0.0002334958643	HG00733_h2	5.8373966075e-09	5.8373966075e-09	5.8373966075e-09
chr5:44812670-52962051	1380000	1390000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.365	0.0003670705928	HG00733_h2	9.17676482e-09	9.17676482e-09	9.17676482e-09
chr5:44812670-52962051	7180000	7190000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.352	0.00140408215	HG00733_h2	3.510205375e-08	3.510205375e-08	3.510205375e-08
chr5:44812670-52962051	750000	760000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3896666667	0.0003001421413	HG00733_h2	7.5035535325e-09	7.5035535325e-09	7.5035535325e-09
chr5:44812670-52962051	650000	660000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.324	0.0002000218514	HG00733_h2	5.000546285e-09	5.000546285e-09	5.000546285e-09
chr5:44812670-52962051	1780000	1790000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.367	0.001504422492	HG00733_h2	3.76105623e-08	3.76105623e-08	3.76105623e-08
chr5:44812670-52962051	860000	870000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.35	3.334048277e-05	HG00733_h2	8.3351206925e-10	8.3351206925e-10	8.3351206925e-10
chr5:44812670-52962051	3780000	3790000	hg00733_cen5_h2v1-chr5	0.392	0.04397422121	HG00733_h2	1.09935553025e-06	1.09935553025e-06	1.09935553025e-06
chr5:44812670-52962051	7990000	8000000	hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.365	0.0007003529279	HG00733_h2	1.75088231975e-08	1.75088231975e-08	1.75088231975e-08
chr5:44812670-52962051	1700000	1710000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.356	0.0006677434309	HG00733_h2	1.66935857725e-08	1.66935857725e-08	1.66935857725e-08
chr5:44812670-52962051	4800000	4810000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-hg00733_cen5_h1v1,hg00733_cen5_h2v1-hg00733_cen5_h2v1	0.406	0.0005416138349	HG00733_h2	1.35403458725e-08	1.35403458725e-08	1.35403458725e-08
chr5:44812670-52962051	6570000	6580000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.349	0.0005670081528	HG00733_h2	1.417520382e-08	1.417520382e-08	1.417520382e-08
chr5:44812670-52962051	5700000	5710000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3746666667	0.001673627844	HG00733_h2	4.18406961e-08	4.18406961e-08	4.18406961e-08
chr5:44812670-52962051	6200000	6210000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3606666667	0.0009019031721	HG00733_h2	2.25475793025e-08	2.25475793025e-08	2.25475793025e-08
chr5:44812670-52962051	7580000	7590000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.334	0.001168056663	HG00733_h2	2.9201416575e-08	2.9201416575e-08	2.9201416575e-08
chr5:44812670-52962051	6840000	6850000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.34	0.0002002550462	HG00733_h2	5.006376155e-09	5.006376155e-09	5.006376155e-09
chr5:44812670-52962051	1060000	1070000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.351	0.0001665513324	HG00733_h2	4.16378331e-09	4.16378331e-09	4.16378331e-09
chr5:44812670-52962051	1710000	1720000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3566666667	0.001069166838	HG00733_h2	2.672917095e-08	2.672917095e-08	2.672917095e-08
chr5:44812670-52962051	90000	100000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3753333333	0.0002334031157	HG00733_h2	5.8350778925e-09	5.8350778925e-09	5.8350778925e-09
chr5:44812670-52962051	2050000	2060000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3836666667	0.02147304752	HG00733_h2	5.36826188e-07	5.36826188e-07	5.36826188e-07
chr5:44812670-52962051	7300000	7310000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.353	0.001168550982	HG00733_h2	2.921377455e-08	2.921377455e-08	2.921377455e-08
chr5:44812670-52962051	390000	400000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.347	3.341453183e-05	HG00733_h2	8.3536329575e-10	8.3536329575e-10	8.3536329575e-10
chr5:44812670-52962051	4180000	4190000	hg00733_cen5_h2v1-chr5	0.391	0.04671788139	HG00733_h2	1.16794703475e-06	1.16794703475e-06	1.16794703475e-06
chr5:44812670-52962051	120000	130000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3693333333	0.004854361404	HG00733_h2	1.213590351e-07	1.213590351e-07	1.213590351e-07
chr5:44812670-52962051	1470000	1480000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3586666667	0.0003001334175	HG00733_h2	7.5033354375e-09	7.5033354375e-09	7.5033354375e-09
chr5:44812670-52962051	7620000	7630000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.341	0.0001000487438	HG00733_h2	2.501218595e-09	2.501218595e-09	2.501218595e-09
chr5:44812670-52962051	3440000	3450000	hg00733_cen5_h2v1-chr5	0.392	0.06497135288	HG00733_h2	1.624283822e-06	1.624283822e-06	1.624283822e-06
chr5:44812670-52962051	1300000	1310000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.363	0.0005338709054	HG00733_h2	1.3346772635e-08	1.3346772635e-08	1.3346772635e-08
chr5:44812670-52962051	8070000	8080000	hg00733_cen5_h2v1-chr5	0.335	0.001702912001	HG00733_h2	4.2572800025e-08	4.2572800025e-08	4.2572800025e-08
chr5:44812670-52962051	1920000	1930000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3963333333	0.01438335743	HG00733_h2	3.5958393575e-07	3.5958393575e-07	3.5958393575e-07
chr5:44812670-52962051	4920000	4930000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.4116666667	0.1850535393	HG00733_h2	4.6263384825e-06	4.6263384825e-06	4.6263384825e-06
chr5:44812670-52962051	2060000	2070000	hg00733_cen5_h2v1-chr5	0.386	0.08532988383	HG00733_h2	2.13324709575e-06	2.13324709575e-06	2.13324709575e-06
chr5:44812670-52962051	6360000	6370000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.346	0.0008014884763	HG00733_h2	2.00372119075e-08	2.00372119075e-08	2.00372119075e-08
chr5:44812670-52962051	80000	90000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.38	0.0004002602637	HG00733_h2	1.00065065925e-08	1.00065065925e-08	1.00065065925e-08
chr5:44812670-52962051	7140000	7150000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3726666667	0.001569868316	HG00733_h2	3.92467079e-08	3.92467079e-08	3.92467079e-08
chr5:44812670-52962051	6750000	6760000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.338	0.0011010369	HG00733_h2	2.75259225e-08	2.75259225e-08	2.75259225e-08
chr5:44812670-52962051	470000	480000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3253333333	0.0001334108021	HG00733_h2	3.3352700525e-09	3.3352700525e-09	3.3352700525e-09
chr5:44812670-52962051	7610000	7620000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.338	0.0004003293635	HG00733_h2	1.00082340875e-08	1.00082340875e-08	1.00082340875e-08
chr5:44812670-52962051	5740000	5750000	hg00733_cen5_h2v1-chr5	0.388	0.01761612446	HG00733_h2	4.404031115e-07	4.404031115e-07	4.404031115e-07
chr5:44812670-52962051	710000	720000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.337	9.999124489e-05	HG00733_h2	2.49978112225e-09	2.49978112225e-09	2.49978112225e-09
chr5:44812670-52962051	400000	410000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.379	0.0002335634497	HG00733_h2	5.8390862425e-09	5.8390862425e-09	5.8390862425e-09
chr5:44812670-52962051	1230000	1240000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.4033333333	0.0004339034683	HG00733_h2	1.08475867075e-08	1.08475867075e-08	1.08475867075e-08
chr5:44812670-52962051	1840000	1850000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3746666667	0.001639820939	HG00733_h2	4.0995523475e-08	4.0995523475e-08	4.0995523475e-08
chr5:44812670-52962051	1370000	1380000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.374	0.0005004690535	HG00733_h2	1.25117263375e-08	1.25117263375e-08	1.25117263375e-08
chr5:44812670-52962051	6460000	6470000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.403	0.0006675005443	HG00733_h2	1.66875136075e-08	1.66875136075e-08	1.66875136075e-08
chr5:44812670-52962051	630000	640000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.347	0.0003002702844	HG00733_h2	7.50675711e-09	7.50675711e-09	7.50675711e-09
chr5:44812670-52962051	1750000	1760000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.376	0.001304430392	HG00733_h2	3.26107598e-08	3.26107598e-08	3.26107598e-08
chr5:44812670-52962051	6910000	6920000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.372	0.0004003054356	HG00733_h2	1.000763589e-08	1.000763589e-08	1.000763589e-08
chr5:44812670-52962051	6190000	6200000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.368	0.0007010700213	HG00733_h2	1.75267505325e-08	1.75267505325e-08	1.75267505325e-08
chr5:44812670-52962051	7420000	7430000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.362	0.001204478102	HG00733_h2	3.011195255e-08	3.011195255e-08	3.011195255e-08
chr5:44812670-52962051	660000	670000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.387	0.0002343313306	HG00733_h2	5.858283265e-09	5.858283265e-09	5.858283265e-09
chr5:44812670-52962051	7360000	7370000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.389	0.001234785253	HG00733_h2	3.0869631325e-08	3.0869631325e-08	3.0869631325e-08
chr5:44812670-52962051	7950000	7960000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.338	0.002070575291	HG00733_h2	5.1764382275e-08	5.1764382275e-08	5.1764382275e-08
chr5:44812670-52962051	7670000	7680000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.361	0.0001333617507	HG00733_h2	3.3340437675e-09	3.3340437675e-09	3.3340437675e-09
chr5:44812670-52962051	1170000	1180000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3596666667	0.0002672096683	HG00733_h2	6.6802417075e-09	6.6802417075e-09	6.6802417075e-09
chr5:44812670-52962051	3010000	3020000	hg00733_cen5_h2v1-chr5	0.391	0.05312044579	HG00733_h2	1.32801114475e-06	1.32801114475e-06	1.32801114475e-06
chr5:44812670-52962051	840000	850000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.3516666667	6.666675879e-05	HG00733_h2	1.66666896975e-09	1.66666896975e-09	1.66666896975e-09
chr5:44812670-52962051	780000	790000	hg00733_cen5_h2v1-chm1_cen5v2,hg00733_cen5_h2v1-chr5,hg00733_cen5_h2v1-hg00733_cen5_h1v1	0.404	0.000400298613	HG00733_h2	1.0007465325e-08	1.0007465325e-08	1.0007465325e-08
