contig	start	end	comparison	fraction_GC	SubstitutionsPerSite	type	mu1
chr21:8962852-13306301	4210000	4220000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.339	0.01233747474	chimph2	1.927730428125e-08
chr21:8962852-13306301	3000000	3010000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.374	0.01666531286	chimph2	2.603955134375e-08
chr21:8962852-13306301	3810000	3820000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.363	0.009993106853	chimph2	1.56142294578125e-08
chr21:8962852-13306301	3200000	3210000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.4335	0.01120483387	chimph2	1.7507552921875e-08
chr21:8962852-13306301	820000	830000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.35375	0.01955982525	chimph2	3.0562226953125e-08
chr21:8962852-13306301	360000	370000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.39	0.01521365589	chimph2	2.3771337328125e-08
chr21:8962852-13306301	2950000	2960000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.352	0.01864896874	chimph2	2.913901365625e-08
chr21:8962852-13306301	970000	980000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.37125	0.04701002946	chimph2	7.345317103125e-08
chr21:8962852-13306301	2900000	2910000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.427	0.01436057343	chimph2	2.2438395984375e-08
chr21:8962852-13306301	2770000	2780000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.336	0.01776986518	chimph2	2.776541434375e-08
chr21:8962852-13306301	3730000	3740000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.361	0.01267543302	chimph2	1.980536409375e-08
chr21:8962852-13306301	4000000	4010000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.368	0.01813200732	chimph2	2.83312614375e-08
chr21:8962852-13306301	3290000	3300000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.38225	0.01436272666	chimph2	2.244176040625e-08
chr21:8962852-13306301	240000	250000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.389	0.01544329361	chimph2	2.4130146265625e-08
chr21:8962852-13306301	2960000	2970000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.334	0.01992125558	chimph2	3.112696184375e-08
chr21:8962852-13306301	3660000	3670000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.369	0.01135029513	chimph2	1.7734836140625e-08
chr21:8962852-13306301	3540000	3550000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.34825	0.01787835661	chimph2	2.7934932203125e-08
chr21:8962852-13306301	2750000	2760000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.474	0.02975862684	chimph2	4.64978544375e-08
chr21:8962852-13306301	730000	740000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.322	0.02023195364	chimph2	3.16124275625e-08
chr21:8962852-13306301	3720000	3730000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.354	0.01826855688	chimph2	2.8544620125e-08
chr21:8962852-13306301	670000	680000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.342	0.02033365339	chimph2	3.1771333421875e-08
chr21:8962852-13306301	350000	360000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.445	0.01219406636	chimph2	1.90532286875e-08
chr21:8962852-13306301	3650000	3660000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.389	0.01650931291	chimph2	2.5795801421875e-08
chr21:8962852-13306301	3410000	3420000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.411	0.008980761091	chimph2	1.40324392046875e-08
chr21:8962852-13306301	3450000	3460000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.558	0.01561005097	chimph2	2.4390704640625e-08
chr21:8962852-13306301	3140000	3150000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.455	0.01517097858	chimph2	2.370465403125e-08
chr21:8962852-13306301	3160000	3170000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.38	0.02446781474	chimph2	3.823096053125e-08
chr21:8962852-13306301	2930000	2940000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.32825	0.01838037238	chimph2	2.871933184375e-08
chr21:8962852-13306301	940000	950000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.391	0.04601141282	chimph2	7.189283253125e-08
chr21:8962852-13306301	3990000	4000000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.376	0.01230778418	chimph2	1.923091278125e-08
chr21:8962852-13306301	3080000	3090000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.417	0.01289528352	chimph2	2.01488805e-08
chr21:8962852-13306301	3150000	3160000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.38	0.02109765451	chimph2	3.2965085171875e-08
chr21:8962852-13306301	4050000	4060000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.348	0.0101911498	chimph2	1.59236715625e-08
chr21:8962852-13306301	290000	300000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.4355	0.01476208717	chimph2	2.3065761203125e-08
chr21:8962852-13306301	4010000	4020000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.392	0.01275358137	chimph2	1.9927470890625e-08
chr21:8962852-13306301	3010000	3020000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.351	0.01355418033	chimph2	2.1178406765625e-08
chr21:8962852-13306301	320000	330000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.399	0.01728122274	chimph2	2.700191053125e-08
chr21:8962852-13306301	4290000	4300000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.384	0.01115457095	chimph2	1.7429017109375e-08
chr21:8962852-13306301	250000	260000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.36775	0.01388982333	chimph2	2.1702848953125e-08
chr21:8962852-13306301	2350000	2360000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.375	0.1141021952	chimph2	1.7828468e-07
chr21:8962852-13306301	3050000	3060000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.34575	0.01516538478	chimph2	2.369591371875e-08
chr21:8962852-13306301	3500000	3510000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.37	0.008082859105	chimph2	1.26294673515625e-08
chr21:8962852-13306301	2420000	2430000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.341	0.01359359467	chimph2	2.1239991671875e-08
chr21:8962852-13306301	3400000	3410000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.424	0.009473794521	chimph2	1.48028039390625e-08
chr21:8962852-13306301	3250000	3260000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.467	0.04862622203	chimph2	7.5978471921875e-08
chr21:8962852-13306301	2390000	2400000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.385	0.01736281525	chimph2	2.7129398828125e-08
chr21:8962852-13306301	2450000	2460000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.38975	0.01863800342	chimph2	2.912188034375e-08
chr21:8962852-13306301	3060000	3070000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.474	0.01822251321	chimph2	2.8472676890625e-08
chr21:8962852-13306301	720000	730000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.335	0.0179512342	chimph2	2.80488034375e-08
chr21:8962852-13306301	3100000	3110000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.455	0.01584781804	chimph2	2.47622156875e-08
chr21:8962852-13306301	3280000	3290000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.484	0.01894253279	chimph2	2.9597707484375e-08
chr21:8962852-13306301	3230000	3240000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.503	0.01981881907	chimph2	3.0966904796875e-08
chr21:8962852-13306301	3870000	3880000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.381	0.008333834155	chimph2	1.30216158671875e-08
chr21:8962852-13306301	3390000	3400000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.58825	0.01348082705	chimph2	2.1063792265625e-08
chr21:8962852-13306301	3750000	3760000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.359	0.0125680998	chimph2	1.96376559375e-08
chr21:8962852-13306301	3790000	3800000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.4	0.01309016898	chimph2	2.045338903125e-08
chr21:8962852-13306301	660000	670000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.301	0.01953320495	chimph2	3.0520632734375e-08
chr21:8962852-13306301	680000	690000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.317	0.0187564772	chimph2	2.9306995625e-08
chr21:8962852-13306301	280000	290000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.42	0.01905080714	chimph2	2.976688615625e-08
chr21:8962852-13306301	3860000	3870000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.3695	0.01416767643	chimph2	2.2136994421875e-08
chr21:8962852-13306301	4150000	4160000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.39	0.01011873092	chimph2	1.58105170625e-08
chr21:8962852-13306301	340000	350000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.4415	0.01621883705	chimph2	2.5341932890625e-08
chr21:8962852-13306301	3670000	3680000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.369	0.05063450405	chimph2	7.9116412578125e-08
chr21:8962852-13306301	370000	380000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.4655	0.01699778301	chimph2	2.6559035953125e-08
chr21:8962852-13306301	3640000	3650000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.346	0.013175691	chimph2	2.05870171875e-08
chr21:8962852-13306301	2890000	2900000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.41825	0.01644790842	chimph2	2.569985690625e-08
chr21:8962852-13306301	3260000	3270000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.4615	0.0560755834	chimph2	8.76180990625e-08
chr21:8962852-13306301	380000	390000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.41	0.01279221377	chimph2	1.9987834015625e-08
chr21:8962852-13306301	2410000	2420000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.422	0.01630759215	chimph2	2.5480612734375e-08
chr21:8962852-13306301	3530000	3540000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.328	0.01145707609	chimph2	1.7901681390625e-08
chr21:8962852-13306301	4280000	4290000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.3365	0.01485548053	chimph2	2.3211688328125e-08
chr21:8962852-13306301	770000	780000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.591	0.02370623186	chimph2	3.704098728125e-08
chr21:8962852-13306301	920000	930000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.369	0.038037298	chimph2	5.9433278125e-08
chr21:8962852-13306301	3780000	3790000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.348	0.02063966082	chimph2	3.224947003125e-08
chr21:8962852-13306301	3620000	3630000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.3745	0.0088936558	chimph2	1.38963371875e-08
chr21:8962852-13306301	3490000	3500000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.413	0.0131735859	chimph2	2.058372796875e-08
chr21:8962852-13306301	780000	790000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.506	0.01807713008	chimph2	2.824551575e-08
chr21:8962852-13306301	2780000	2790000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.337	0.02330925194	chimph2	3.642070615625e-08
chr21:8962852-13306301	310000	320000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.4	0.01256698047	chimph2	1.9635906984375e-08
chr21:8962852-13306301	3210000	3220000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.3665	0.01202215232	chimph2	1.8784613e-08
chr21:8962852-13306301	3740000	3750000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.364	0.01537921656	chimph2	2.4030025875e-08
chr21:8962852-13306301	4220000	4230000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.383	0.01162936647	chimph2	1.8170885109375e-08
chr21:8962852-13306301	3440000	3450000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.4725	0.01880975087	chimph2	2.9390235734375e-08
chr21:8962852-13306301	3760000	3770000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.365	0.01480625722	chimph2	2.313477690625e-08
chr21:8962852-13306301	300000	310000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.45525	0.01529866239	chimph2	2.3904159984375e-08
chr21:8962852-13306301	4250000	4260000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.386	0.0309189979	chimph2	4.831093421875e-08
chr21:8962852-13306301	950000	960000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.328	0.0415770675	chimph2	6.496416796875e-08
chr21:8962852-13306301	3130000	3140000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.376	0.01378610893	chimph2	2.1540795203125e-08
chr21:8962852-13306301	3800000	3810000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.358	0.0135046918	chimph2	2.11010809375e-08
chr21:8962852-13306301	3350000	3360000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.352	0.01240364235	chimph2	1.9380691171875e-08
chr21:8962852-13306301	330000	340000	clint_PTR_cen21_h2v1-chm1_cen21v5,clint_PTR_cen21_h2v1-chr21,clint_PTR_cen21_h2v1-hg00733_cen21_h1v1,clint_PTR_cen21_h2v1-hg00733_cen21_h2v1	0.4145	0.01886441414	chimph2	2.947564709375e-08
